0000.000000 00000603 1 00       
0000.026624 0000068C 1 00       
0000.040489 000001D4 8 A0 6D 00 00 42 00 50 FB
0000.040735 000001F2 8 08 64 00 00 00 01 01 06
0000.040981 000005A9 8 FF FF FC FF FF F0 00 00
0000.047155 0000054A 8 9E 00 70 02 00 00 00 29
0000.048164 0000054B 8 00 08 80 00 04 00 00 00
0000.049173 0000054C 8 FF FF 00 00 00 F8 FF 00
0000.050166 0000054F 8 14 00 00 00 07 40 00 1E
0000.050837 000001D4 8 9C 6D 00 00 82 00 50 83
0000.051077 000001F2 8 08 64 00 00 00 01 02 07
0000.051287 0000050A 6 04 00 00 0D 00 20  
0000.060974 000001D4 8 9F 6D 00 00 C2 00 50 4D
0000.061215 000001F2 8 08 64 00 00 00 01 03 08
0000.071224 000001D4 8 9F 6D 00 00 02 00 50 81
0000.071465 000001F2 8 08 64 00 00 00 01 00 05
0000.071670 0000050B 6 00 00 00 C0 00 60  
0000.076764 0000056E 1 46       
0000.079980 0000011A 8 00 40 80 55 00 00 01 0D
0000.081495 000001D4 8 9F 6D 00 00 42 06 50 3E
0000.081741 000001F2 8 08 64 00 00 00 01 01 06
0000.089994 0000011A 8 00 40 80 55 40 00 02 C0
0000.091725 000001D4 8 9F 6D 00 00 82 06 70 B1
0000.091966 000001F2 8 08 64 00 00 00 02 02 08
0000.100096 0000011A 8 00 40 80 AA 80 00 03 D6
0000.101975 000001D4 8 9F 6D 00 00 C2 06 70 76
0000.102216 000001F2 8 08 64 00 00 00 02 03 09
0000.109635 0000011A 8 00 40 80 AA C0 00 00 1B
0000.112231 000001D4 8 9F 6D 00 00 02 06 70 BA
0000.112481 000001F2 8 08 64 00 00 00 02 00 06
0000.112666 000005B9 5 07 FF 07 FF 28   
0000.120095 0000011A 8 00 40 80 55 00 00 01 0D
0000.122501 000001D4 8 9F 6D 00 00 42 06 70 7D
0000.122742 000001F2 8 08 64 00 00 00 02 01 07
0000.130012 0000011A 8 01 40 80 55 40 00 02 C7
0000.132741 000001D4 8 9F 6D 00 00 82 06 70 B1
0000.132977 000001F2 8 08 64 00 00 00 02 02 08
0000.133187 0000050C 6 00 00 00 01 5D 5F  
0000.135440 000001DB 8 7F E0 FF C6 00 00 00 DE
0000.135685 000001DC 8 FF FF FF FF 1F FF FC 6B
0000.140242 0000054A 8 10 00 70 02 00 00 00 29
0000.140478 0000011A 8 01 40 80 AA 80 00 03 D1
0000.141240 0000054B 8 00 08 80 00 04 00 00 00
0000.142239 0000054C 8 FF FF 00 00 00 F8 FF 00
0000.143073 000001D4 8 9F 6D 00 00 C2 06 70 76
0000.143314 000001F2 8 08 64 00 00 00 04 03 0B
0000.143560 0000054F 8 14 00 00 00 07 80 00 1E
0000.145444 000001DB 8 FF C0 FF C6 00 00 01 80
0000.145695 000001DC 8 FF FF FF FF 01 09 05 2C
0000.149714 0000011A 8 01 40 80 AA C0 00 00 1C
0000.153283 000001D4 8 9F 6D 00 00 02 06 70 BA
0000.153523 000001F2 8 08 64 00 00 00 04 00 08
0000.153738 0000050A 6 04 20 00 0D 00 20  
0000.155433 000001DB 8 FF C0 FF C6 00 00 02 8A
0000.155684 000001DC 8 FF FF FF FF 05 60 C6 6A
0000.156723 00000380 8 00 04 10 21 00 00 00 03
0000.160420 0000011A 8 01 40 80 55 00 00 01 0A
0000.163507 000001D4 8 9F 6D 00 00 42 06 70 7D
0000.163753 000001F2 8 08 64 00 00 00 04 01 09
0000.165438 000001DB 8 FF C0 FF C6 00 00 03 0F
0000.165688 000001DC 8 FF FF FF FF 08 C0 CF 3B
0000.166712 00000380 8 02 04 10 21 00 00 00 16
0000.170046 0000011A 8 01 40 80 55 40 00 02 C7
0000.173758 000001D4 8 9F 6D 00 00 82 06 70 B1
0000.174003 000001F2 8 08 64 00 00 00 04 02 0A
0000.174208 0000050B 6 00 00 00 C0 00 60  
0000.175442 000001DB 8 FF C0 BE 06 00 00 00 18
0000.175693 000001DC 8 FF FF FF FF 0C C8 C8 6F
0000.176876 0000056E 1 46       
0000.180424 0000011A 8 01 40 80 AA 80 00 03 D1
0000.184023 000001D4 8 9F 6D 00 00 C2 06 70 76
0000.184243 000001F2 8 08 64 00 00 00 04 03 0B
0000.185441 000001DB 8 FF C0 BE 06 00 00 01 9D
0000.185692 000001DC 8 FF FF FF FF 01 09 05 2C
0000.189686 0000011A 8 01 40 80 AA C0 00 00 1C
0000.194212 000001D4 8 A0 6D 00 00 02 06 70 07
0000.194463 000001F2 8 08 64 00 00 00 04 00 08
0000.195466 000001DB 8 FF C0 BE 06 00 00 02 97
0000.195712 000001DC 8 FF FF FF FF 05 60 C6 6A
0000.200428 0000011A 8 01 40 80 55 00 00 01 0A
0000.204467 000001D4 8 A0 6D 00 00 42 06 70 C0
0000.204708 000001F2 8 08 64 00 00 00 04 01 09
0000.205481 000001DB 8 FF E0 BE 06 00 00 03 43
0000.205727 000001DC 8 FF FF FF FF 08 C0 CF 3B
0000.210038 0000011A 8 01 40 80 55 40 00 02 C7
0000.214723 000001D4 8 A0 6D 00 00 82 06 70 0C
0000.214968 000001F2 8 08 64 00 00 00 04 02 0A
0000.215521 000001DB 8 FF E0 BE 06 00 00 00 49
0000.215767 000001DC 8 FF FF FF FF 0C C8 C8 6F
0000.220432 0000011A 8 01 40 80 AA 80 00 03 D1
0000.224999 000001D4 8 A0 6D 00 00 C2 06 70 CB
0000.225234 000001F2 8 08 64 00 00 00 04 03 0B
0000.225767 000001DB 8 FF E0 BE 06 00 00 01 CC
0000.226053 000001DC 8 FF FF FF FF 01 09 05 2C
0000.226494 0000055B 8 7A 40 AA 00 FF C0 10 A1
0000.229735 0000011A 8 01 40 80 AA C0 00 00 1C
0000.235244 000001D4 8 A0 6D 00 00 02 06 70 07
0000.235479 000001DB 8 FF E0 BE 26 00 00 02 89
0000.235725 000001F2 8 08 64 00 00 00 04 00 08
0000.235971 000001DC 8 FF FF FF FF 05 60 C6 6A
0000.236170 0000050C 6 00 00 00 02 5D 63  
0000.240328 0000054A 8 9E 00 70 02 00 00 00 2A
0000.240563 0000011A 8 01 40 80 55 00 00 01 0A
0000.241321 0000054B 8 00 08 80 00 04 00 00 00
0000.242320 0000054C 8 FF FF 00 00 00 F8 FF 00
0000.243333 0000054F 8 1F 00 00 00 07 C0 0C 27
0000.245427 000001DB 8 00 00 BE 26 00 00 03 4C
0000.245663 000001D4 8 A0 6D 00 00 42 06 70 C0
0000.245909 000001DC 8 FF FF FF FF 08 C0 CF 3B
0000.246149 000001F2 8 08 64 00 00 00 04 01 09
0000.246794 00000380 8 02 04 10 21 00 00 00 27
0000.247040 000005BF 8 00 00 00 00 10 00 00 00
0000.250051 0000011A 8 01 40 80 55 40 00 02 C7
0000.255447 000001DB 8 00 00 BE 26 00 00 00 46
0000.255688 000001DC 8 FF FF FF FF 0C C8 C8 6F
0000.255928 000001D4 8 A0 6D 00 00 82 06 70 0C
0000.256174 000001F2 8 08 64 00 00 00 04 02 0A
0000.256420 00000284 8 00 00 00 00 00 00 01 87
0000.256630 0000050A 6 04 40 00 0D 00 20  
0000.260444 0000011A 8 01 40 80 AA 80 00 03 D1
0000.265431 000001DB 8 00 00 BE 26 00 00 01 C3
0000.265682 000001DC 8 FF FF FF FF 01 09 05 2C
0000.265938 000001D4 8 A0 6D 00 00 C2 06 70 CB
0000.266184 000001F2 8 08 64 00 00 00 04 03 0B
0000.269676 0000011A 8 01 40 80 AA C0 00 00 1C
0000.275425 000001DB 8 00 00 BE 26 00 00 02 C9
0000.275681 000001DC 8 FF FF FF FF 05 60 C6 6A
0000.276204 000001D4 8 A0 6D 00 00 02 06 70 07
0000.276444 000001F2 8 08 64 00 00 00 04 00 08
0000.276695 00000284 8 00 00 00 00 00 00 02 88
0000.276905 0000050B 6 00 00 00 C0 00 60  
0000.277018 0000056E 1 46       
0000.280448 0000011A 8 01 40 80 55 00 00 01 0A
0000.285425 000001DB 8 00 20 BE 26 00 00 03 1D
0000.285676 000001DC 8 FF FF FF FF 08 C0 CF 3B
0000.286428 000001D4 8 A0 6D 00 00 42 06 70 C0
0000.286669 000001F2 8 08 64 00 00 00 04 01 09
0000.290151 0000011A 8 01 40 80 55 40 00 02 C7
0000.295450 000001DB 8 00 20 BE 26 00 00 00 17
0000.295690 000001DC 8 FF FF FF FF 0C C8 C8 6F
0000.296684 000001D4 8 A0 6D 00 00 82 06 70 0C
0000.296924 000001F2 8 08 64 00 00 00 04 02 0A
0000.297170 00000284 8 00 00 00 00 00 00 03 89
0000.300457 0000011A 8 01 40 80 AA 80 00 03 D1
0000.305429 000001DB 8 00 20 BE 26 00 00 01 92
0000.305680 000001DC 8 FF FF FF FF 01 09 05 2C
0000.306929 000001D4 8 A0 6D 00 00 C2 06 70 CB
0000.307169 000001F2 8 08 64 00 00 00 04 03 0B
0000.309750 0000011A 8 01 40 80 AA C0 00 00 1C
0000.315428 000001DB 8 00 20 BE 26 00 00 02 98
0000.315684 000001DC 8 FF FF FF FF 05 60 C6 6A
0000.317159 000001D4 8 A0 6D 00 00 02 06 70 07
0000.317399 000001F2 8 08 64 00 00 00 04 00 08
0000.317650 00000284 8 00 00 00 00 00 00 04 8A
0000.320543 0000011A 8 01 40 80 55 00 00 01 0A
0000.325612 000001DB 8 00 20 BE 26 00 00 03 1D
0000.325868 000001DC 8 FF FF FF FF 08 C0 CF 3B
0000.326108 0000055B 8 7A 00 55 00 FF C0 11 C1
0000.327434 000001D4 8 A0 6D 00 00 42 06 70 C0
0000.327670 000001F2 8 08 64 00 00 00 04 01 09
0000.330184 0000011A 8 01 40 80 55 40 00 02 C7
0000.331786 000001DA 8 FF 00 00 00 7F FE 01 97
0000.335437 000001DB 8 00 20 BE 26 00 00 00 17
0000.335678 000001DC 8 FF FF FF FF 0C C8 C8 6F
0000.337772 000001D4 8 A0 6D 00 00 82 06 70 0C
0000.338017 000001F2 8 08 64 00 00 00 04 02 0A
0000.338268 00000284 8 00 00 00 00 00 00 05 8B
0000.338473 0000050C 6 00 00 00 03 5D F4  
0000.340408 0000054A 8 10 00 70 02 00 00 00 2A
0000.340644 0000011A 8 01 40 80 AA 80 00 03 D1
0000.341402 0000054B 8 00 08 80 00 04 00 00 00
0000.341827 000001DA 8 FF 00 00 00 7F FE 02 9D
0000.342405 0000054C 8 FF FF 00 00 00 F8 FF 00
0000.343409 0000054F 8 1F 00 00 00 07 00 0C 27
0000.345431 000001DB 8 00 20 BE 26 00 00 01 92
0000.345682 000001DC 8 FF FF FF FF 01 09 05 2C
0000.346936 00000380 8 02 04 10 21 00 00 00 38
0000.347182 000005BF 8 00 00 00 00 18 00 00 19
0000.348017 000001D4 8 A0 6D 00 00 C2 06 70 CB
0000.348257 000001F2 8 08 64 00 00 00 05 03 0C
0000.349752 0000011A 8 01 40 80 AA C0 00 00 1C
0000.351826 000001DA 8 02 00 00 00 7F FE 03 64
0000.355431 000001DB 8 00 40 BE 26 00 00 02 6B
0000.355681 000001DC 8 FF FF FF FF 05 60 C6 6A
0000.358231 000001D4 8 A0 6D 00 00 02 06 70 07
0000.358477 000001F2 8 08 64 00 00 00 07 00 0B
0000.358718 00000284 8 00 00 00 00 00 00 06 8C
0000.358928 0000050A 6 04 60 00 0D 00 20  
0000.360474 0000011A 8 01 40 80 55 00 00 01 0A
0000.361841 000001DA 8 02 00 00 00 7F FE 00 6E
0000.365430 000001DB 8 00 20 BE 26 00 00 03 1D
0000.365686 000001DC 8 FF FF FF FF 08 C0 CF 3B
0000.368430 000001D4 8 A0 6D 00 00 42 06 70 C0
0000.368671 000001F2 8 08 64 00 00 00 07 01 0C
0000.370166 0000011A 8 01 40 80 55 40 00 02 C7
0000.371866 000001DA 8 02 00 00 00 7F FF 01 7C
0000.375434 000001DB 8 00 20 BE 26 00 00 00 17
0000.375685 000001DC 8 FF FF FF FF 0C C8 C8 6F
0000.376796 0000056E 1 46       
0000.378701 000001D4 8 A0 6D 00 00 82 06 70 0C
0000.378947 000001F2 8 08 64 00 00 00 07 02 0D
0000.379198 00000284 8 00 00 00 00 00 00 07 8D
0000.379402 0000050B 6 00 00 00 C0 00 60  
0000.380483 0000011A 8 01 40 80 AA 80 00 03 D1
0000.381860 000001DA 8 02 00 00 00 7F FF 02 76
0000.385434 000001DB 8 00 20 BE 26 00 00 01 92
0000.385685 000001DC 8 FF FF FF FF 01 09 05 2C
0000.388946 000001D4 8 A0 6D 00 00 C2 06 70 CB
0000.389187 000001F2 8 08 64 00 00 00 07 03 0E
0000.389438 00000284 8 00 00 00 00 00 00 08 8E
0000.389770 0000011A 8 01 40 80 AA C0 00 00 1C
0000.391859 000001DA 8 02 00 00 00 7F FF 03 F3
0000.395433 000001DB 8 00 20 BE 2E 00 00 02 28
0000.395679 000001DC 8 FF FF FF FF 05 60 C6 6A
0000.399155 000001D4 8 A0 6D 00 00 02 06 70 07
0000.399401 000001F2 8 08 64 00 00 00 07 00 0B
0000.400487 0000011A 8 01 40 80 55 00 00 01 0A
0000.401859 000001DA 8 02 00 00 00 7F FF 00 F9
0000.405443 000001DB 8 00 20 BE 2E 00 00 03 AD
0000.405688 000001DC 8 FF FF FF FF 08 C0 CF 3B
0000.409431 000001D4 8 A0 6D 00 00 42 06 70 C0
0000.409677 000001F2 8 08 64 00 00 00 0A 01 0F
0000.409918 00000284 8 00 00 00 00 00 00 09 8F
0000.410163 0000011A 8 01 40 80 55 40 00 02 C7
0000.411868 000001DA 8 02 00 00 00 7F FF 01 7C
0000.415416 000001DB 8 00 20 BE 2E 00 00 00 A7
0000.415667 000001DC 8 FF FF FF FF 0C C8 C8 6F
0000.419630 000001D4 8 A0 6D 00 00 82 46 70 91
0000.419876 000001F2 8 08 64 00 00 00 0D 02 03
0000.420490 0000011A 8 01 40 80 AA 80 00 03 D1
0000.421863 000001DA 8 02 00 00 00 7F FF 02 76
0000.422088 0000055A 8 00 31 31 00 5F 31 3B 08
0000.425610 000001DB 8 00 20 BE 2E 00 00 01 22
0000.425861 000001DC 8 FF FF FF FF 01 09 05 2C
0000.426102 0000055B 8 7A 00 55 00 FF C0 12 CB
0000.429712 0000011A 8 01 40 80 AA C0 00 00 1C
0000.429983 000001D4 8 A0 6D 00 00 C2 46 70 56
0000.430229 000001F2 8 08 64 00 00 00 0D 03 04
0000.430480 00000284 8 00 00 00 00 00 00 0A 90
0000.431857 000001DA 8 02 00 00 00 7F FF 03 F3
0000.435415 000001DB 8 00 20 BE 2E 00 00 02 28
0000.435671 000001DC 8 FF FF FF FF 05 60 C6 6A
0000.440156 000001D4 8 A0 6D 00 00 02 46 70 9A
0000.440397 000001F2 8 08 64 00 00 00 0D 00 01
0000.440643 0000011A 8 01 40 80 55 00 00 01 0A
0000.440842 0000050C 6 00 00 00 00 B2 A6  
0000.441088 0000054A 8 9E 00 70 02 00 00 00 2A
0000.441866 000001DA 8 02 00 00 00 7F FF 00 F9
0000.442486 0000054B 8 00 08 80 00 04 00 00 00
0000.443489 0000054C 8 FF FF 00 00 00 F8 FF 00
0000.444488 0000054F 8 1F 00 00 00 07 40 0C 27
0000.445420 000001DB 8 00 20 BE 2E 00 00 03 AD
0000.445676 000001DC 8 FF FF FF FF 08 C0 CF 3B
0000.447038 00000380 8 02 04 10 21 00 00 00 05
0000.447288 000005BF 8 00 00 00 00 18 00 00 2A
0000.450181 0000011A 8 01 40 80 55 40 00 02 C7
0000.450488 000001D4 8 A0 6D 00 00 42 46 70 5D
0000.450739 000001F2 8 08 64 00 00 00 0D 01 02
0000.450985 00000284 8 00 00 00 00 00 00 0B 91
0000.451861 000001DA 8 02 00 00 00 7F FF 01 7C
0000.455419 000001DB 8 00 20 BE 2E 00 00 00 A7
0000.455670 000001DC 8 FF FF FF FF 0C C8 C8 6F
0000.460529 0000011A 8 01 40 80 AA 80 00 03 D1
0000.460764 000001D4 8 A0 6D 00 00 82 46 70 91
0000.461010 000001F2 8 08 64 00 00 00 0D 02 03
0000.461215 0000050A 6 04 00 00 0D 00 20  
0000.461860 000001DA 8 02 00 00 00 7F FF 02 76
0000.465418 000001DB 8 00 20 BE 2E 00 00 01 22
0000.465669 000001DC 8 FF FF FF FF 01 09 05 2C
0000.469796 0000011A 8 01 40 80 AA C0 00 00 1C
0000.470881 000001D4 8 A0 6D 00 00 C2 46 70 56
0000.471127 000001F2 8 08 64 00 00 00 0D 03 04
0000.471378 00000284 8 00 00 00 00 00 00 0C 92
0000.471859 000001DA 8 02 00 00 00 7F FF 03 F3
0000.475418 000001DB 8 00 20 BE 2E 00 00 02 28
0000.475674 000001DC 8 FF FF FF FF 05 60 C6 6A
0000.476816 0000056E 1 46       
