0000.070825 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.072003 000001D4 8 F7 07 00 00 87 44 30 7B
0000.072244 000001F2 8 10 64 00 00 00 1E 02 0E
0000.072484 00000284 8 00 00 00 00 00 00 4F D5
0000.072689 0000050A 6 85 52 A0 0E 80 20  
0000.075100 000001DB 8 00 20 BC AA 00 00 01 A8
0000.075341 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.076816 000001DA 8 BE 64 18 00 00 01 02 58
0000.080052 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.082202 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.082448 000001F2 8 10 64 00 00 00 1E 03 0F
0000.085105 000001DB 8 00 20 BC AA 00 00 02 A2
0000.085351 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.086201 00000380 8 02 04 10 21 00 00 00 AF
0000.086446 000005BF 8 00 00 00 00 28 00 00 3C
0000.086810 000001DA 8 BE 64 18 00 00 01 03 DD
0000.090834 0000011A 8 4E 40 00 55 00 00 01 7D
0000.092514 000001D4 8 F7 07 00 00 07 44 30 70
0000.092754 000001F2 8 10 64 00 00 00 1E 00 0C
0000.093000 00000284 8 00 00 00 00 00 00 50 D6
0000.093210 0000050B 6 00 00 06 C0 00 60  
0000.095125 000001DB 8 00 40 BC AA 00 00 03 D4
0000.095376 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.096814 000001DA 8 BE 64 18 00 00 01 00 D7
0000.100526 0000011A 8 4E 40 00 55 40 00 02 B0
0000.102702 000001D4 8 F7 07 00 00 47 44 30 B7
0000.102948 000001F2 8 10 64 00 00 00 1E 01 0D
0000.105109 000001DB 8 00 40 BC AA 00 00 00 DE
0000.105349 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.106814 000001DA 8 BE 64 18 00 00 01 01 52
0000.107863 0000054A 8 9E 00 70 03 00 00 00 2C
0000.108862 0000054B 8 01 08 80 12 04 00 00 01
0000.109855 0000054C 8 73 66 00 00 00 00 59 00
0000.110838 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.111079 0000054F 8 36 01 00 00 07 C0 8A 54
0000.113091 000001D4 8 F7 07 00 00 87 44 30 7B
0000.113270 000001F2 8 10 64 00 00 00 1E 02 0E
0000.113526 00000284 8 00 00 00 00 00 00 51 D7
0000.115113 000001DB 8 00 40 BC AA 00 00 01 5B
0000.115364 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.116808 000001DA 8 BE 64 18 00 00 01 02 58
0000.120090 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.123203 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.123438 000001F2 8 10 64 00 00 00 1E 03 0F
0000.123684 00000284 8 00 00 00 00 00 00 52 D8
0000.125108 000001DB 8 00 40 BC AA 00 00 02 51
0000.125348 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.126807 000001DA 8 BE 64 18 00 00 01 03 DD
0000.130847 0000011A 8 4E 40 00 55 00 00 01 7D
0000.133458 000001D4 8 F7 07 00 00 07 44 30 70
0000.133704 000001F2 8 10 64 00 00 00 1E 00 0C
0000.135291 000001DB 8 00 40 BC AA 00 00 03 D4
0000.135532 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.135767 0000055B 8 A2 80 55 00 E0 80 13 20
0000.136812 000001DA 8 BE 64 18 00 00 01 00 D7
0000.140544 0000011A 8 4E 40 00 55 40 00 02 B0
0000.143765 000001D4 8 F7 07 00 00 47 44 30 B7
0000.144005 000001F2 8 10 64 00 00 00 1E 01 0D
0000.144246 00000284 8 00 00 00 00 00 00 53 D9
0000.145122 000001DB 8 00 40 BC AA 00 00 00 DE
0000.145357 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.146811 000001DA 8 BE 64 18 00 00 01 01 52
0000.150851 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.153529 0000056E 1 46       
0000.153995 000001D4 8 F7 07 00 00 87 44 30 7B
0000.154235 000001F2 8 10 64 00 00 00 1E 02 0E
0000.154440 0000050C 6 00 00 00 03 B2 9A  
0000.155249 000001DB 8 00 40 BC AA 00 00 01 5B
0000.155479 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.156805 000001DA 8 BE 64 18 00 00 01 02 58
0000.157041 0000055A 8 00 3D 31 00 5F 31 5B 68
0000.160041 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.164204 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.164439 000001F2 8 10 64 00 00 00 1E 03 0F
0000.164685 00000284 8 00 00 00 00 00 00 54 DA
0000.164926 000005A9 8 88 0B 40 0B C2 40 00 00
0000.165233 000001DB 8 00 40 BC AA 00 00 02 51
0000.165479 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.166810 000001DA 8 BE 64 18 00 00 01 03 DD
0000.170860 0000011A 8 4E 40 00 55 00 00 01 7D
0000.174454 000001D4 8 F7 07 00 00 07 44 30 70
0000.174695 000001F2 8 10 64 00 00 00 1E 00 0C
0000.174894 0000050A 6 85 72 A0 0E 80 20  
0000.175232 000001DB 8 00 40 BC AA 00 00 03 D4
0000.175473 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.176809 000001DA 8 BE 64 18 00 00 01 00 D7
0000.180552 0000011A 8 4E 40 00 55 40 00 02 B0
