0000.116516 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.116757 000001F2 8 10 64 00 00 00 1E 03 0F
0000.118831 0000011A 8 4E 40 00 55 40 00 02 B0
0000.120018 000001DB 8 FD 80 BB EA 00 00 00 15
0000.120254 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.122394 000001DA 8 BD 64 18 00 00 01 00 DE
0000.122630 0000055A 8 00 34 2E 00 5F 30 5B 68
0000.126029 00000380 8 02 04 10 21 00 00 00 AF
0000.126229 000005BF 8 00 00 00 00 28 00 00 3C
0000.126772 000001D4 8 F7 07 00 00 07 44 30 70
0000.127023 000001F2 8 10 64 00 00 00 1E 00 0C
0000.127263 00000284 8 00 00 00 00 00 00 28 AE
0000.129132 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.130018 000001DB 8 FD 80 BB EA 00 00 01 90
0000.130263 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.132399 000001DA 8 BD 64 18 00 00 01 01 5B
0000.137073 000001D4 8 F7 07 00 00 47 44 30 B7
0000.137314 000001F2 8 10 64 00 00 00 1E 01 0D
0000.138353 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.140022 000001DB 8 FD 80 BB EA 00 00 02 9A
0000.140263 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.142398 000001DA 8 BD 64 18 00 00 01 02 51
0000.147298 000001D4 8 F7 07 00 00 87 44 30 7B
0000.147543 000001F2 8 10 64 00 00 00 1E 02 0E
0000.147784 00000284 8 00 00 00 00 00 00 29 AF
0000.147994 0000050C 6 00 00 00 01 B2 31  
0000.149146 0000011A 8 4E 40 00 55 00 00 01 7D
0000.150196 000001DB 8 FD 80 BB EA 00 00 03 1F
0000.150436 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.150672 0000055B 8 D7 00 55 00 E0 80 13 2F
0000.152397 000001DA 8 BD 64 18 00 00 01 03 D4
0000.157517 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.157763 000001F2 8 10 64 00 00 00 1E 03 0F
0000.158838 0000011A 8 4E 40 00 55 40 00 02 B0
0000.159473 0000054A 8 10 00 70 06 27 00 00 2B
0000.160246 000001DB 8 FD 80 BB EA 00 00 00 15
0000.160482 0000054B 8 00 78 A8 92 3C 00 00 00
0000.160712 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.161460 0000054C 8 6C 66 40 00 00 B0 58 00
0000.162391 000001DA 8 BD 64 18 00 00 01 00 DE
0000.162637 0000054F 8 2C 01 00 00 07 0F 8C 47
0000.167834 000001D4 8 F7 07 00 00 07 44 30 70
0000.168080 000001F2 8 10 64 00 00 00 1E 00 0C
0000.168326 00000284 8 00 00 00 00 00 00 2A B0
0000.168525 0000050A 6 85 32 A0 0D 80 20  
0000.169140 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.170015 000001DB 8 FD 80 BB EA 00 00 01 90
0000.170251 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.170363 0000056E 1 46       
0000.172396 000001DA 8 BD 64 18 00 00 01 01 5B
0000.177992 000001D4 8 F7 07 00 00 47 44 30 B7
0000.178238 000001F2 8 10 64 00 00 00 1E 01 0D
0000.178473 0000011A 8 4E 40 00 AA C0 00 00 6B
