0000.000000 000001DC 8 6E 02 1F FD 05 60 C6 A6
0000.001572 00000380 8 02 04 10 21 00 00 00 B0
0000.001818 000005BF 8 00 00 00 00 28 00 00 09
0000.002069 0000011A 8 3E 40 00 AA C0 00 00 BE
0000.002489 000001D4 8 F7 07 00 00 47 40 30 64
0000.002729 000001F2 8 10 64 00 00 00 1E 01 0D
0000.009519 000001DA 8 BF 64 18 00 00 01 02 5F
0000.009759 0000055A 8 00 3C 31 00 5F 32 5B 68
0000.009995 000001DB 8 00 40 BD 6A 00 00 03 04
0000.010338 000001DC 8 6E 02 1F FD 08 C0 CF F7
0000.010819 0000055B 8 97 80 AA 00 E0 80 13 EC
0000.012811 0000011A 8 3E 40 00 55 00 00 01 A8
0000.013051 000001D4 8 F7 07 00 00 87 40 30 A8
0000.013292 000001F2 8 10 64 00 00 00 1E 02 0E
0000.013538 00000284 8 00 00 00 00 00 00 29 AF
0000.013717 000005B9 5 30 78 31 0E 28   
0000.015878 0000056E 1 46       
0000.019523 000001DA 8 BF 64 18 00 00 01 03 DA
0000.020025 000001DB 8 00 40 BD AA 00 00 00 29
0000.020496 000001DC 8 6E 02 1F FD 0C C8 C8 A3
0000.020736 000005BC 8 16 00 06 35 65 06 40 96
0000.020972 000005C0 8 40 68 6E F2 3A 08 00 00
0000.022549 0000011A 8 3E 40 00 55 40 00 02 65
0000.023046 000001D4 8 F7 07 00 00 C7 40 30 6F
0000.023286 000001F2 8 10 64 00 00 00 1E 03 0F
0000.029528 000001DA 8 BF 64 18 00 00 01 00 D0
0000.029763 000001DB 8 00 40 BD AA 00 00 01 AC
0000.029999 000001DC 8 6E 02 1F FD 01 09 05 E0
0000.032820 0000011A 8 3E 40 00 AA 80 00 03 73
0000.033275 000001D4 8 F7 07 00 00 07 40 30 A3
0000.033516 000001F2 8 10 64 00 00 00 1E 00 0C
0000.033762 00000284 8 00 00 00 00 00 00 2A B0
0000.033972 0000050C 6 00 00 00 02 5D 63  
0000.039527 000001DA 8 BF 64 18 00 00 01 01 55
0000.039762 000001DB 8 00 20 BD AA 00 00 02 55
0000.039998 000001DC 8 6E 02 1F FD 05 60 C6 A6
0000.042046 0000011A 8 3E 40 00 AA C0 00 00 BE
0000.043480 000001D4 8 F7 07 00 00 47 40 30 64
0000.043720 000001F2 8 10 64 00 00 00 1E 01 0D
0000.047970 0000054A 8 9E 00 70 03 00 00 00 2C
0000.048963 0000054B 8 01 08 80 12 04 00 00 01
0000.049516 000001DA 8 BF 64 18 00 00 01 02 5F
0000.049777 000001DB 8 00 20 BD AA 00 00 03 D0
0000.050013 0000054C 8 75 66 00 00 00 00 59 00
0000.050248 000001DC 8 6E 02 1F FD 08 C0 CF F7
0000.050960 0000054F 8 35 01 00 00 07 40 8A 4D
0000.052824 0000011A 8 3E 40 00 55 00 00 01 A8
0000.053791 000001D4 8 F7 07 00 00 87 40 30 A8
0000.054037 000001F2 8 10 64 00 00 00 1E 02 0E
0000.054278 00000284 8 00 00 00 00 00 00 2B B1
0000.054488 0000050A 6 85 52 A0 0E 80 20  
0000.059520 000001DA 8 BF 64 18 00 00 01 03 DA
0000.059756 000001DB 8 00 20 BD AA 00 00 00 DA
0000.059997 000001DC 8 6E 02 1F FD 0C C8 C8 A3
0000.062516 0000011A 8 3E 40 00 55 40 00 02 65
0000.063980 000001D4 8 F7 07 00 00 C7 40 30 6F
0000.064216 000001F2 8 10 64 00 00 00 1E 03 0F
0000.064466 00000284 8 00 00 00 00 00 00 2C B2
0000.069520 000001DA 8 BF 64 18 00 00 01 00 D0
0000.069755 000001DB 8 00 20 BD AA 00 00 01 5F
0000.070001 000001DC 8 6E 02 1F FD 01 09 05 E0
0000.072832 0000011A 8 3E 40 00 AA 80 00 03 73
0000.074220 000001D4 8 F7 07 00 00 07 40 30 A3
0000.074461 000001F2 8 10 64 00 00 00 1E 00 0C
0000.074671 0000050B 6 00 00 06 C0 00 60  
0000.079519 000001DA 8 BF 64 18 00 00 01 01 55
0000.079755 000001DB 8 00 20 BD AA 00 00 02 55
0000.079990 000001DC 8 6E 02 1F FD 05 60 C6 A6
0000.082095 0000011A 8 3E 40 00 AA C0 00 00 BE
0000.084465 000001D4 8 F7 07 00 00 47 40 30 64
0000.084716 000001F2 8 10 64 00 00 00 1E 01 0D
0000.084957 00000284 8 00 00 00 00 00 00 2D B3
0000.089519 000001DA 8 BF 64 18 00 00 01 02 5F
0000.089759 000001DB 8 00 20 BD AA 00 00 03 D0
0000.089995 000001DC 8 6E 02 1F FD 08 C0 CF F7
0000.092836 0000011A 8 3E 40 00 55 00 00 01 A8
0000.094685 000001D4 8 F7 07 00 00 87 40 30 A8
0000.094925 000001F2 8 10 64 00 00 00 1E 02 0E
0000.099523 000001DA 8 BF 64 18 00 00 01 03 DA
0000.099759 000001DB 8 00 20 BD AA 00 00 00 DA
