0000.000000 000001DA 8 01 00 00 00 00 01 01 15
0000.002883 000001D4 8 F7 07 00 00 02 06 40 7D
0000.003123 000001DB 8 FF C0 BF EA 00 00 03 65
0000.003364 0000011A 8 01 40 00 55 00 00 01 15
0000.003599 000001DC 8 3C 81 6F FD 08 C0 CF 74
0000.003845 000001F2 8 08 64 00 00 00 0A 00 0E
0000.004091 00000284 8 00 00 00 00 00 00 22 A8
0000.004291 0000050C 6 00 00 00 00 5D C8  
0000.010005 000001DA 8 01 00 00 00 00 01 02 1F
0000.010240 0000055A 8 00 2A 2B 00 5F 2D 3A C8
0000.012954 0000011A 8 01 40 00 55 40 00 02 D8
0000.013189 000001D4 8 F7 07 00 00 42 06 40 BA
0000.013440 000001DB 8 FF C0 BF EA 00 00 00 6F
0000.013676 000001F2 8 08 64 00 00 00 0A 01 0F
0000.013916 000001DC 8 3C 81 6F FD 0C C8 C8 20
0000.017464 0000056E 1 46       
0000.019999 000001DA 8 01 00 00 00 00 01 03 9A
0000.023250 0000011A 8 01 40 00 AA 80 00 03 CE
0000.023491 000001D4 8 F7 07 00 00 82 06 40 76
0000.023731 000001DB 8 FF C0 BF EA 00 00 01 EA
0000.023977 000001F2 8 08 64 00 00 00 0A 02 00
0000.024213 000001DC 8 3C 81 6F FD 01 09 05 63
0000.024463 00000284 8 00 00 00 00 00 00 23 A9
0000.024673 0000050A 6 04 10 00 0C 00 20  
0000.024945 0000055B 8 A1 80 AA 00 E5 00 10 C6
0000.030003 000001DA 8 01 00 00 00 00 01 00 90
0000.032461 0000011A 8 01 40 00 AA C0 00 00 03
0000.033260 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.033500 000001DC 8 3C 81 6F FD 05 60 C6 25
0000.033751 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.033987 000001F2 8 08 64 00 00 00 0A 03 01
0000.039998 000001DA 8 01 00 00 00 00 01 01 15
0000.042527 00000380 8 02 04 10 21 00 00 00 05
0000.042803 000005BF 8 00 00 00 00 18 00 00 2A
0000.043259 0000011A 8 01 40 00 55 00 00 01 15
0000.043495 000001DB 8 FF C0 BF EA 00 00 03 65
0000.043745 000001DC 8 3C 81 6F FD 08 C0 CF 74
0000.043981 000001D4 8 F7 07 00 00 02 06 40 7D
0000.044222 000001F2 8 08 64 00 00 00 0A 00 0E
0000.044467 00000284 8 00 00 00 00 00 00 24 AA
0000.044677 0000050B 6 00 00 04 C0 00 60  
0000.049997 000001DA 8 01 00 00 00 00 01 02 1F
0000.052967 0000011A 8 01 40 00 55 40 00 02 D8
0000.053207 000001DB 8 FF C0 BF EA 00 00 00 6F
0000.053453 000001DC 8 3C 81 6F FD 0C C8 C8 20
0000.054026 000001D4 8 F7 07 00 00 42 06 40 BA
0000.054262 000001F2 8 08 64 00 00 00 0A 01 0F
0000.059991 000001DA 8 01 00 00 00 00 01 03 9A
0000.063099 000001DB 8 FF C0 BF EA 00 00 01 EA
0000.063335 0000011A 8 01 40 00 AA 80 00 03 CE
0000.063570 000001DC 8 3C 81 6F FD 01 09 05 63
0000.064261 000001D4 8 F7 07 00 00 82 06 40 76
0000.064512 000001F2 8 08 64 00 00 00 0A 02 00
0000.064758 00000284 8 00 00 00 00 00 00 25 AB
0000.070001 000001DA 8 01 00 00 00 00 01 00 90
0000.072535 0000011A 8 01 40 00 AA C0 00 00 03
0000.073313 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.073564 000001DC 8 3C 81 6F FD 05 60 C6 25
0000.074481 000001D4 8 F7 07 00 00 C2 06 40 B1
