0000.000000 000001DA 8 01 00 00 00 00 01 01 15
0000.000251 000001DB 8 FF E0 BF AA 00 00 00 A0
0000.000482 0000054A 8 9E 00 70 06 2E 00 00 29
0000.000717 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.001014 0000054B 8 00 88 98 12 04 00 00 00
0000.002028 0000054C 8 69 66 00 00 00 00 53 00
0000.002852 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.003067 000001F2 8 08 64 00 00 00 0A 03 01
0000.003303 00000284 8 00 00 00 00 00 00 27 AD
0000.003549 0000054F 8 22 01 00 00 07 40 8C 1F
0000.007045 0000011A 8 01 40 00 55 00 00 01 15
0000.010005 000001DA 8 01 00 00 00 00 01 02 1F
0000.010245 000001DB 8 FF E0 BF AA 00 00 01 25
0000.010481 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.012985 000001D4 8 F7 07 00 00 02 06 40 7D
0000.013230 000001F2 8 08 64 00 00 00 0A 00 0E
0000.013435 0000050C 6 00 00 00 00 5D C8  
0000.016753 0000011A 8 01 40 00 55 40 00 02 D8
0000.020004 000001DA 8 01 00 00 00 00 01 03 9A
0000.020245 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.020480 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.022743 0000056E 1 46       
0000.023204 000001D4 8 F7 07 00 00 42 06 40 BA
0000.023445 000001F2 8 08 64 00 00 00 0A 01 0F
0000.023696 00000284 8 00 00 00 00 00 00 28 AE
0000.027049 0000011A 8 01 40 00 AA 80 00 03 CE
0000.030004 000001DA 8 01 00 00 00 00 01 00 90
0000.030244 000001DB 8 FF C0 BF EA 00 00 03 65
0000.030490 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.030925 0000055B 8 A1 80 55 00 E5 00 13 8B
0000.033475 000001D4 8 F7 07 00 00 82 06 40 76
0000.033721 000001F2 8 08 64 00 00 00 0A 02 00
0000.033931 0000050A 6 04 10 00 0C 00 20  
0000.035543 00000380 8 02 04 10 21 00 00 00 38
0000.035789 000005BF 8 00 00 00 00 18 00 00 19
0000.036327 0000011A 8 01 40 00 AA C0 00 00 03
0000.039998 000001DA 8 01 00 00 00 00 01 01 15
0000.040244 000001DB 8 FF C0 BF EA 00 00 00 6F
0000.040479 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.043720 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.043971 000001F2 8 08 64 00 00 00 0A 03 01
0000.044212 00000284 8 00 00 00 00 00 00 29 AF
0000.047053 0000011A 8 01 40 00 55 00 00 01 15
0000.049997 000001DA 8 01 00 00 00 00 01 02 1F
0000.050243 000001DB 8 FF C0 BF EA 00 00 01 EA
0000.050478 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.053940 000001D4 8 F7 07 00 00 02 06 40 7D
0000.054180 000001F2 8 08 64 00 00 00 0A 00 0E
0000.054395 0000050B 6 00 00 04 C0 00 60  
0000.056766 0000011A 8 01 40 00 55 40 00 02 D8
0000.059997 000001DA 8 01 00 00 00 00 01 03 9A
0000.060237 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.060483 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.064190 000001D4 8 F7 07 00 00 42 06 40 BA
0000.064436 000001F2 8 08 64 00 00 00 0A 01 0F
0000.064681 00000284 8 00 00 00 00 00 00 2A B0
0000.067057 0000011A 8 01 40 00 AA 80 00 03 CE
0000.069996 000001DA 8 01 00 00 00 00 01 00 90
0000.070242 000001DB 8 FF C0 BF EA 00 00 03 65
0000.070482 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.074420 000001D4 8 F7 07 00 00 82 06 40 76
0000.074727 000001F2 8 08 64 00 00 00 0A 02 00
0000.076304 0000011A 8 01 40 00 AA C0 00 00 03
0000.079995 000001DA 8 01 00 00 00 00 01 01 15
0000.080236 000001DB 8 FF E0 BF EA 00 00 00 3E
0000.080471 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.084675 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.084921 000001F2 8 08 64 00 00 00 0A 03 01
0000.085161 00000284 8 00 00 00 00 00 00 2B B1
0000.087061 0000011A 8 01 40 00 55 00 00 01 15
0000.089995 000001DA 8 01 00 00 00 00 01 02 1F
0000.090240 000001DB 8 FF E0 BF EA 00 00 01 BB
0000.090471 0000055A 8 00 2A 2B 00 5F 2D 3A C8
0000.090711 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.094894 000001D4 8 F7 07 00 00 02 06 40 7D
0000.095135 000001F2 8 08 64 00 00 00 0A 00 0E
0000.096773 0000011A 8 01 40 00 55 40 00 02 D8
0000.099989 000001DA 8 01 00 00 00 00 01 03 9A
0000.100229 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.100475 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.101105 0000054A 8 10 00 70 06 2E 00 00 29
0000.102103 0000054B 8 00 88 98 12 04 00 00 00
0000.103107 0000054C 8 69 66 00 00 00 00 53 00
0000.104110 0000054F 8 22 01 00 00 07 80 8C 1F
0000.105247 000001D4 8 F7 07 00 00 42 06 40 BA
0000.105488 000001F2 8 08 64 00 00 00 0A 01 0F
0000.105733 00000284 8 00 00 00 00 00 00 2C B2
0000.107065 0000011A 8 01 40 00 AA 80 00 03 CE
0000.109993 000001DA 8 01 00 00 00 00 01 00 90
0000.110229 000001DB 8 FF E0 BF EA 00 00 03 34
0000.110475 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.115426 000001D4 8 F7 07 00 00 82 06 40 76
0000.115671 000001F2 8 08 64 00 00 00 0A 02 00
0000.115876 0000050C 6 00 00 00 01 B2 31  
0000.116347 0000011A 8 01 40 00 AA C0 00 00 03
0000.119993 000001DA 8 01 00 00 00 00 01 01 15
0000.120233 000001DB 8 FF E0 BF EA 00 00 00 3E
0000.120474 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.122768 0000056E 1 46       
0000.125645 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.125891 000001F2 8 08 64 00 00 00 0A 03 01
0000.126137 00000284 8 00 00 00 00 00 00 2D B3
0000.127074 0000011A 8 01 40 00 55 00 00 01 15
0000.129987 000001DA 8 01 00 00 00 00 01 02 1F
0000.130228 000001DB 8 FF E0 BF EA 00 00 01 BB
0000.130468 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.130924 0000055B 8 A1 80 55 00 E5 00 10 81
0000.135639 00000380 8 02 04 10 21 00 00 00 05
0000.135885 000005BF 8 00 00 00 00 18 00 00 2A
0000.136126 000001D4 8 F7 07 00 00 02 06 40 7D
0000.136372 000001F2 8 08 64 00 00 00 0A 00 0E
0000.136576 0000050A 6 04 30 00 0C 00 20  
0000.136817 0000011A 8 01 40 00 55 40 00 02 D8
0000.139986 000001DA 8 01 00 00 00 00 01 03 9A
0000.140222 000001DB 8 FF E0 BF EA 00 00 02 B1
0000.140468 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.146161 000001D4 8 F7 07 00 00 42 06 40 BA
0000.146402 000001F2 8 08 64 00 00 00 0A 01 0F
0000.146647 00000284 8 00 00 00 00 00 00 2E B4
0000.147077 0000011A 8 01 40 00 AA 80 00 03 CE
0000.149996 000001DA 8 01 00 00 00 00 01 00 90
0000.150231 000001DB 8 FF E0 BF EA 00 00 03 34
0000.150472 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.156288 0000011A 8 01 40 00 AA C0 00 00 03
0000.156524 000001D4 8 F7 07 00 00 82 06 40 76
0000.156770 000001F2 8 08 64 00 00 00 0A 02 00
0000.156980 0000050B 6 00 00 04 C0 00 60  
0000.159985 000001DA 8 01 00 00 00 00 01 01 15
0000.160231 000001DB 8 FF E0 BF EA 00 00 00 3E
0000.160466 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.166631 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.166882 000001F2 8 08 64 00 00 00 0A 03 01
0000.167117 0000011A 8 01 40 00 55 00 00 01 15
0000.167363 00000284 8 00 00 00 00 00 00 2F B5
0000.169989 000001DA 8 01 00 00 00 00 01 02 1F
0000.170225 000001DB 8 FF E0 BF EA 00 00 01 BB
0000.170471 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.176861 000001D4 8 F7 07 00 00 02 06 40 7D
0000.177096 0000011A 8 01 40 00 55 40 00 02 D8
0000.177342 000001F2 8 08 64 00 00 00 0A 00 0E
0000.179984 000001DA 8 01 00 00 00 00 01 03 9A
0000.180229 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.180470 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.187085 0000011A 8 01 40 00 AA 80 00 03 CE
0000.187326 000001D4 8 F7 07 00 00 42 06 40 BA
0000.187561 000001F2 8 08 64 00 00 00 0A 01 0F
0000.187807 00000284 8 00 00 00 00 00 00 30 B6
0000.189993 000001DA 8 01 00 00 00 00 01 00 90
0000.190229 000001DB 8 FF E0 BF EA 00 00 03 34
0000.190464 0000055A 8 00 2A 2B 00 5F 2D 3A C8
0000.190700 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.196363 0000011A 8 01 40 00 AA C0 00 00 03
0000.197335 000001D4 8 F7 07 00 00 82 06 40 76
0000.197586 000001F2 8 08 64 00 00 00 0A 02 00
0000.199982 000001DA 8 01 00 00 00 00 01 01 15
0000.200228 000001DB 8 FF C0 BF EA 00 00 00 6F
0000.200459 0000054A 8 9E 00 70 06 2E 00 00 29
0000.200740 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.201181 0000054B 8 00 88 98 12 04 00 00 00
0000.202179 0000054C 8 69 66 00 00 00 00 53 00
0000.203198 0000054F 8 22 01 00 00 07 C0 8C 1F
0000.207094 0000011A 8 01 40 00 55 00 00 01 15
0000.207703 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.207949 000001F2 8 08 64 00 00 00 0A 03 01
0000.208195 00000284 8 00 00 00 00 00 00 31 B7
0000.209992 000001DA 8 01 00 00 00 00 01 02 1F
0000.210228 000001DB 8 FF C0 BF EA 00 00 01 EA
0000.210473 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.216802 0000011A 8 01 40 00 55 40 00 02 D8
0000.217908 000001D4 8 F7 07 00 00 02 06 40 7D
0000.218148 000001F2 8 08 64 00 00 00 0A 00 0E
0000.218394 00000284 8 00 00 00 00 00 00 32 B8
0000.218604 0000050C 6 00 00 00 02 B2 0D  
0000.219986 000001DA 8 01 00 00 00 00 01 03 9A
0000.220222 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.220468 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.222889 0000056E 1 46       
0000.227098 0000011A 8 01 40 00 AA 80 00 03 CE
0000.228086 000001D4 8 F7 07 00 00 42 06 40 BA
0000.228322 000001F2 8 08 64 00 00 00 0A 01 0F
0000.228562 000005A9 8 89 0D 20 0E 42 B0 00 00
0000.229991 000001DA 8 01 00 00 00 00 01 00 90
0000.230247 000001DB 8 FF C0 BF EA 00 00 03 65
0000.230487 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.230984 0000055B 8 A1 80 55 00 E5 00 11 04
0000.235776 00000380 8 02 04 10 21 00 00 00 16
0000.236027 000005BF 8 00 00 00 00 18 00 00 3B
0000.236345 0000011A 8 01 40 00 AA C0 00 00 03
0000.238449 000001D4 8 F7 07 00 00 82 06 40 76
0000.238695 000001F2 8 08 64 00 00 00 0A 02 00
0000.238935 00000284 8 00 00 00 00 00 00 33 B9
0000.239140 0000050A 6 04 50 00 0C 00 20  
0000.239985 000001DA 8 01 00 00 00 00 01 01 15
0000.240226 000001DB 8 FF C0 BF EA 00 00 00 6F
0000.240471 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.247102 0000011A 8 01 40 00 55 00 00 01 15
0000.248541 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.248781 000001F2 8 08 64 00 00 00 0A 03 01
0000.249989 000001DA 8 01 00 00 00 00 01 02 1F
0000.250225 000001DB 8 FF C0 BF EA 00 00 01 EA
0000.250466 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.256809 0000011A 8 01 40 00 55 40 00 02 D8
0000.258827 000001D4 8 F7 07 00 00 02 06 40 7D
0000.259067 000001F2 8 08 64 00 00 00 0A 00 0E
0000.259318 00000284 8 00 00 00 00 00 00 34 BA
0000.259523 0000050B 6 00 00 04 C0 00 60  
0000.259979 000001DA 8 01 00 00 00 00 01 03 9A
0000.260219 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.260465 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.267106 0000011A 8 01 40 00 AA 80 00 03 CE
0000.269046 000001D4 8 F7 07 00 00 42 06 40 BA
0000.269287 000001F2 8 08 64 00 00 00 0A 01 0F
0000.269978 000001DA 8 01 00 00 00 00 01 00 90
0000.270224 000001DB 8 FF C0 BF EA 00 00 03 65
0000.270464 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.276383 0000011A 8 01 40 00 AA C0 00 00 03
0000.279317 000001D4 8 F7 07 00 00 82 06 40 76
0000.279557 000001F2 8 08 64 00 00 00 0A 02 00
0000.279803 00000284 8 00 00 00 00 00 00 35 BB
0000.280049 000001DA 8 01 00 00 00 00 01 01 15
0000.280290 000001DB 8 FF C0 BF EA 00 00 00 6F
0000.280535 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.287115 0000011A 8 01 40 00 55 00 00 01 15
0000.289536 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.289777 000001F2 8 08 64 00 00 00 0A 03 01
0000.290028 000001DA 8 01 00 00 00 00 01 02 1F
0000.290263 000001DB 8 FF C0 BF EA 00 00 01 EA
0000.290494 0000055A 8 00 2A 2B 00 5F 2D 3A C8
0000.290740 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.296822 0000011A 8 01 40 00 55 40 00 02 D8
0000.299822 000001D4 8 F7 07 00 00 02 06 40 7D
0000.300068 000001DA 8 01 00 00 00 00 01 03 9A
0000.300309 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.300555 000001F2 8 08 64 00 00 00 0A 00 0E
0000.300795 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.301036 00000284 8 00 00 00 00 00 00 36 BC
0000.301271 0000054A 8 10 00 70 06 2E 00 00 29
0000.301451 000005B9 5 18 B4 61 FE 28   
0000.302280 0000054B 8 00 88 98 12 04 00 00 00
0000.303273 0000054C 8 69 66 00 00 00 00 53 00
0000.304272 0000054F 8 22 01 00 00 07 00 8C 1F
0000.307118 0000011A 8 01 40 00 AA 80 00 03 CE
0000.309975 000001DA 8 01 00 00 00 00 01 00 90
0000.310211 000001D4 8 F7 07 00 00 42 06 40 BA
0000.310452 000001DB 8 FF C0 BF EA 00 00 03 65
0000.310687 000001F2 8 08 64 00 00 00 0A 01 0F
0000.310928 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.316329 0000011A 8 01 40 00 AA C0 00 00 03
0000.319965 000001DA 8 01 00 00 00 00 01 01 15
0000.320210 000001DB 8 FF E0 BF EA 00 00 00 3E
0000.320451 000001D4 8 F7 07 00 00 82 06 40 76
0000.320748 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.320953 000001F2 8 08 64 00 00 00 0A 02 00
0000.321178 00000284 8 00 00 00 00 00 00 37 BD
0000.321388 0000050C 6 00 00 00 03 B2 9A  
0000.322898 0000056E 1 46       
0000.327127 0000011A 8 01 40 00 55 00 00 01 15
0000.329974 000001DA 8 01 00 00 00 00 01 02 1F
0000.330230 000001DB 8 FF E0 BF EA 00 00 01 BB
0000.330476 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.330706 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.330957 000001F2 8 08 64 00 00 00 0A 03 01
0000.331188 0000055B 8 A1 80 55 00 E5 00 12 0E
0000.335883 00000380 8 02 04 10 21 00 00 00 27
0000.336133 000005BF 8 00 00 00 00 18 00 00 08
0000.337076 0000011A 8 01 40 00 55 40 00 02 D8
0000.339963 000001DA 8 01 00 00 00 00 01 03 9A
0000.340378 000001DB 8 FF C0 BF EA 00 00 02 E0
0000.340829 000001D4 8 F7 07 00 00 02 06 40 7D
0000.341064 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.341305 000001F2 8 08 64 00 00 00 0A 00 0E
0000.341556 00000284 8 00 00 00 00 00 00 38 BE
0000.341765 0000050A 6 04 70 00 0C 00 20  
0000.341996 000005BC 8 17 43 28 2B C8 45 40 5A
0000.342231 000005C0 8 C0 56 56 00 C8 D0 00 00
0000.347126 0000011A 8 01 40 00 AA 80 00 03 CE
0000.349968 000001DA 8 01 00 00 00 00 01 00 90
0000.350208 000001DB 8 FF C0 BF EA 00 00 03 65
0000.350454 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.351033 000001D4 8 F7 07 00 00 42 06 40 BA
0000.351268 000001F2 8 08 64 00 00 00 0A 01 0F
0000.356404 0000011A 8 01 40 00 AA C0 00 00 03
0000.359962 000001DA 8 01 00 00 00 00 01 01 15
0000.360208 000001DB 8 FF E0 BF AA 00 00 00 A0
0000.360443 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.361278 000001D4 8 F7 07 00 00 82 06 40 76
0000.361518 000001F2 8 08 64 00 00 00 0A 02 00
0000.361774 00000284 8 00 00 00 00 00 00 39 BF
0000.361974 0000050B 6 00 00 04 C0 00 60  
0000.367130 0000011A 8 01 40 00 55 00 00 01 15
0000.369966 000001DA 8 01 00 00 00 00 01 02 1F
0000.370212 000001DB 8 FF C0 BF AA 00 00 01 74
0000.370448 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.371487 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.371733 000001F2 8 08 64 00 00 00 0A 03 01
0000.377088 0000011A 8 01 40 00 55 40 00 02 D8
0000.379961 000001DA 8 01 00 00 00 00 01 03 9A
0000.380201 000001DB 8 FF C0 BF AA 00 00 02 7E
0000.380437 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.381748 000001D4 8 F7 07 00 00 02 06 40 7D
0000.381988 000001F2 8 08 64 00 00 00 0A 00 0E
0000.382234 00000284 8 00 00 00 00 00 00 3A C0
0000.387134 0000011A 8 01 40 00 AA 80 00 03 CE
0000.389960 000001DA 8 01 00 00 00 00 01 00 90
0000.390206 000001DB 8 FF E0 BF AA 00 00 03 AA
0000.390436 0000055A 8 00 2A 2B 00 5F 2D 3A C8
0000.390682 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.391967 000001D4 8 F7 07 00 00 42 06 40 BA
0000.392213 000001F2 8 08 64 00 00 00 0A 01 0F
0000.396386 0000011A 8 01 40 00 AA C0 00 00 03
0000.399959 000001DA 8 01 00 00 00 00 01 01 15
0000.400200 000001DB 8 FF E0 BF AA 00 00 00 A0
0000.400441 0000054A 8 9E 00 70 06 2E 00 00 29
0000.400681 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.401357 0000054B 8 00 88 98 12 04 00 00 00
0000.402263 000001D4 8 F7 07 00 00 82 06 40 76
0000.402514 000001F2 8 08 64 00 00 00 0A 02 00
0000.402760 00000284 8 00 00 00 00 00 00 3B C1
0000.402996 0000054C 8 69 66 00 00 00 00 53 00
0000.404363 0000054F 8 22 01 00 00 07 40 8C 1F
0000.407143 0000011A 8 01 40 00 55 00 00 01 15
0000.409959 000001DA 8 01 00 00 00 00 01 02 1F
0000.410194 000001DB 8 FF E0 BF AA 00 00 01 25
0000.410440 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.412539 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.412775 000001F2 8 08 64 00 00 00 0A 03 01
0000.416855 0000011A 8 01 40 00 55 40 00 02 D8
0000.419958 000001DA 8 01 00 00 00 00 01 03 9A
0000.420194 000001DB 8 FF E0 BF AA 00 00 02 2F
0000.420439 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.422754 000001D4 8 F7 07 00 00 02 06 40 7D
0000.422999 000001F2 8 08 64 00 00 00 0A 00 0E
0000.423240 00000284 8 00 00 00 00 00 00 3C C2
0000.423450 0000050C 6 00 00 00 00 B2 A6  
0000.423557 0000056E 1 46       
0000.427141 0000011A 8 01 40 00 AA 80 00 03 CE
0000.429963 000001DA 8 01 00 00 00 00 01 00 90
0000.430219 000001DB 8 FF C0 BF AA 00 00 03 FB
0000.430464 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.430915 0000055B 8 A1 80 55 00 E5 00 13 8B
0000.432948 000001D4 8 F7 07 00 00 42 06 40 BA
0000.433193 000001F2 8 08 64 00 00 00 0A 01 0F
0000.435963 00000380 8 02 04 10 21 00 00 00 38
0000.436214 000005BF 8 00 00 00 00 18 00 00 19
0000.436455 0000011A 8 01 40 00 AA C0 00 00 03
0000.439952 000001DA 8 01 00 00 00 00 01 01 15
0000.440197 000001DB 8 FF E0 BF AA 00 00 00 A0
0000.440438 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.443239 000001D4 8 F7 07 00 00 82 06 40 76
0000.443490 000001F2 8 08 64 00 00 00 0A 02 00
0000.443735 00000284 8 00 00 00 00 00 00 3D C3
0000.443940 0000050A 6 04 10 00 0C 00 20  
0000.447156 0000011A 8 01 40 00 55 00 00 01 15
0000.449956 000001DA 8 01 00 00 00 00 01 02 1F
0000.450202 000001DB 8 FF E0 BF AA 00 00 01 25
0000.450437 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.453448 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.453694 000001F2 8 08 64 00 00 00 0A 03 01
0000.456863 0000011A 8 01 40 00 55 40 00 02 D8
0000.459950 000001DA 8 01 00 00 00 00 01 03 9A
0000.460196 000001DB 8 FF E0 BF AA 00 00 02 2F
0000.460442 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.463734 000001D4 8 F7 07 00 00 02 06 40 7D
0000.463975 000001F2 8 08 64 00 00 00 0A 00 0E
0000.464221 00000284 8 00 00 00 00 00 00 3E C4
0000.464430 0000050B 6 00 00 04 C0 00 60  
0000.467159 0000011A 8 01 40 00 AA 80 00 03 CE
0000.469955 000001DA 8 01 00 00 00 00 01 00 90
0000.470196 000001DB 8 FF E0 BF AA 00 00 03 AA
0000.470441 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.473943 000001D4 8 F7 07 00 00 42 06 40 BA
0000.474179 000001F2 8 08 64 00 00 00 0A 01 0F
0000.476365 0000011A 8 01 40 00 AA C0 00 00 03
0000.479949 000001DA 8 01 00 00 00 00 01 01 15
0000.480185 000001DB 8 FF C0 BF AA 00 00 00 F1
0000.480430 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.484189 000001D4 8 F7 07 00 00 82 06 40 76
0000.484439 000001F2 8 08 64 00 00 00 0A 02 00
0000.484680 00000284 8 00 00 00 00 00 00 3F C5
0000.487158 0000011A 8 01 40 00 55 00 00 01 15
0000.489954 000001DA 8 01 00 00 00 00 01 02 1F
0000.490194 000001DB 8 FF C0 BF AA 00 00 01 74
0000.490425 0000055A 8 00 2A 2B 00 5F 2D 3A C8
0000.490665 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.494418 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.494659 000001F2 8 08 64 00 00 00 0A 03 01
0000.496871 0000011A 8 01 40 00 55 40 00 02 D8
0000.499943 000001DA 8 01 00 00 00 00 01 03 9A
0000.500189 000001DB 8 FF C0 BF AA 00 00 02 7E
0000.500434 000001DC 8 3C 04 EF FD 05 60 C6 3D
0000.501428 0000054A 8 10 00 70 06 2E 00 00 29
0000.502436 0000054B 8 00 88 98 12 04 00 00 00
0000.503450 0000054C 8 69 66 00 00 00 00 53 00
0000.504438 0000054F 8 22 01 00 00 07 80 8C 1F
0000.504704 000001D4 8 F7 07 00 00 02 06 40 7D
0000.504950 000001F2 8 08 64 00 00 00 0A 00 0E
0000.505191 00000284 8 00 00 00 00 00 00 40 C6
0000.507167 0000011A 8 01 40 00 AA 80 00 03 CE
0000.509952 000001DA 8 01 00 00 00 00 01 00 90
0000.510193 000001DB 8 FF C0 BF AA 00 00 03 FB
0000.510434 000001DC 8 3C 04 EF FD 08 C0 CF 6C
0000.514944 000001D4 8 F7 07 00 00 42 06 40 BA
0000.515190 000001F2 8 08 64 00 00 00 0A 01 0F
0000.516445 0000011A 8 01 40 00 AA C0 00 00 03
0000.519941 000001DA 8 01 00 00 00 00 01 01 15
0000.520187 000001DB 8 FF C0 BF AA 00 00 00 F1
0000.520433 000001DC 8 3C 04 EF FD 0C C8 C8 38
0000.522870 0000056E 1 46       
0000.525179 000001D4 8 F7 07 00 00 82 06 40 76
0000.525430 000001F2 8 08 64 00 00 00 0A 02 00
0000.525676 00000284 8 00 00 00 00 00 00 41 C7
0000.525881 0000050C 6 00 00 00 01 B2 31  
0000.527171 0000011A 8 01 40 00 55 00 00 01 15
0000.529946 000001DA 8 01 00 00 00 00 01 02 1F
0000.530228 000001DB 8 FF C0 BF AA 00 00 01 74
0000.530473 000001DC 8 3C 04 EF FD 01 09 05 7B
0000.530924 0000055B 8 A1 80 AA 00 E5 00 10 C6
0000.535414 000001D4 8 F7 07 00 00 C2 06 40 B1
0000.535660 000001F2 8 08 64 00 00 00 0A 03 01
0000.536069 00000380 8 02 04 10 21 00 00 00 05
0000.536320 000005BF 8 00 00 00 00 18 00 00 2A
0000.537124 0000011A 8 01 40 00 55 40 00 02 D8
0000.539940 000001DA 8 01 00 00 00 00 01 03 9A
0000.540186 000001DB 8 FF C0 BF AA 00 00 02 7E
0000.540427 000001DC 8 3C 04 EF FD 05 60 C6 3D
