0000.331151 0000011A 8 01 40 00 55 40 00 02 D8
0000.334407 000001DA 8 BC 64 18 00 00 01 00 D9
0000.335575 0000056E 1 46       
0000.337275 000001D4 8 F7 07 00 00 07 46 00 7B
0000.337520 000001F2 8 10 64 00 00 00 1E 00 0C
0000.337761 00000284 8 00 00 00 00 00 00 E5 6B
0000.337971 0000050C 6 00 00 00 00 B2 A6  
0000.339947 000001DB 8 FD 60 BB 6A 00 00 02 11
0000.340203 000001DC 8 3D 81 9F FD 05 60 C6 06
0000.341191 0000011A 8 01 40 00 AA 80 00 03 CE
0000.344407 000001DA 8 BC 64 18 00 00 01 01 5C
0000.347474 000001D4 8 F7 07 00 00 47 46 00 BC
0000.347719 000001F2 8 10 64 00 00 00 1E 01 0D
0000.349967 000001DB 8 FD 60 BB 6A 00 00 03 94
0000.350208 000001DC 8 3D 81 9F FD 08 C0 CF 57
0000.350464 0000011A 8 01 40 00 AA C0 00 00 03
0000.354416 000001DA 8 BC 64 18 00 00 01 02 56
0000.357729 000001D4 8 F7 07 00 00 87 46 00 70
0000.357970 000001F2 8 10 64 00 00 00 1E 02 0E
0000.358215 00000284 8 00 00 00 00 00 00 E6 6C
0000.358420 0000050A 6 85 12 A0 0E 80 20  
0000.359941 000001DB 8 FD 60 BB 6A 00 00 00 9E
0000.360197 000001DC 8 3D 81 9F FD 0C C8 C8 03
0000.361195 0000011A 8 01 40 00 55 00 00 01 15
0000.364405 000001DA 8 BC 64 18 00 00 01 03 D3
0000.367959 000001D4 8 F7 07 00 00 C7 46 00 B7
0000.368204 000001F2 8 10 64 00 00 00 1E 03 0F
0000.369950 000001DB 8 FD 60 BB 6A 00 00 01 1B
0000.370206 000001DC 8 3D 81 9F FD 01 09 05 40
0000.370908 0000011A 8 01 40 00 55 40 00 02 D8
0000.372797 00000380 8 02 04 10 21 00 00 00 AF
0000.373048 000005BF 8 00 00 00 00 28 00 00 3C
0000.374405 000001DA 8 BC 64 18 00 00 01 00 D9
0000.378250 000001D4 8 F7 07 00 00 07 46 00 7B
0000.378491 000001F2 8 10 64 00 00 00 1E 00 0C
0000.378736 00000284 8 00 00 00 00 00 00 E7 6D
0000.378951 0000050B 6 00 00 06 C0 00 60  
0000.379980 000001DB 8 FD 60 BB 6A 00 00 02 11
0000.380226 000001DC 8 3D 81 9F FD 05 60 C6 06
0000.381199 0000011A 8 01 40 00 AA 80 00 03 CE
0000.384404 000001DA 8 BC 64 18 00 00 01 01 5C
0000.388439 000001D4 8 F7 07 00 00 47 46 00 BC
0000.388690 000001F2 8 10 64 00 00 00 1E 01 0D
0000.389964 000001DB 8 FD 60 BB 6A 00 00 03 94
0000.390205 000001DC 8 3D 81 9F FD 08 C0 CF 57
0000.390451 0000011A 8 01 40 00 AA C0 00 00 03
0000.394404 000001DA 8 BC 64 18 00 00 01 02 56
0000.394644 0000055A 8 00 30 2F 00 5F 30 5B 68
